,斯坦纳点名称,区域,子区域,x,y
6525,UDM6205,GSO,urban-suburban,609458.08,3993914.67
6526,UDM6206,GSO,urban-suburban,609460.71,3993972.75
6527,UDM6208,GSO,urban-suburban,609573.46,3993778.13
6528,UDM6210,GSO,urban-suburban,609576.7,3993816.71
6529,UDM6211,GSO,urban-suburban,609577.61,3993823.82
6530,UDM6212,GSO,urban-suburban,609574.27,3993787.78
6531,UDM6213,GSO,urban-suburban,609578.51,3993830.93
6532,UDM6215,GSO,urban-suburban,609575.08,3993797.42
6533,UDM6216,GSO,urban-suburban,609573.26,3993987.97
6534,UDM6218,GSO,urban-suburban,609480.2,3993991.42
6535,UDM6220,GSO,urban-suburban,609498.81,3993990.73
6536,UDM6221,GSO,urban-suburban,609508.12,3993990.38
6537,UDM6226,GSO,urban-suburban,609339.39,3993867.52
6538,UDM6227,GSO,urban-suburban,609349.99,3993904.88
6539,UDM6229,GSO,urban-suburban,609364.93,3993493.69
6540,UDM6230,GSO,urban-suburban,609357.71,3993496.43
6541,UDM6231,GSO,urban-suburban,609434.58,3993514.69
6542,UDM6233,GSO,urban-suburban,609263.9,3993843.28
6543,UDM6234,GSO,urban-suburban,609288.99,3993830.01
6544,UDM6235,GSO,urban-suburban,609272.26,3993838.86
6545,UDM6236,GSO,urban-suburban,609297.35,3993825.58
6546,UDM6239,GSO,urban-suburban,608888.2,3994014.58
6547,UDM6240,GSO,urban-suburban,608918.07,3994045.29
6548,UDM6241,GSO,urban-suburban,608887.51,3993969.75
6549,UDM6242,GSO,urban-suburban,608886.49,3993950.25
6550,UDM6243,GSO,urban-suburban,609091.98,3993676.6
6551,UDM6244,GSO,urban-suburban,609090.23,3993648.27
6552,UDM6247,GSO,urban-suburban,609089.06,3993629.38
6553,UDM6251,GSO,urban-suburban,608995.7,3993925.29
6554,UDM6253,GSO,urban-suburban,608998.62,3993982.73
6555,UDM6256,GSO,urban-suburban,609292.41,3994038.15
6556,UDM6257,GSO,urban-suburban,609302.35,3994037.68
6557,UDM6260,GSO,urban-suburban,609381.34,3994057.56
6558,UDM6261,GSO,urban-suburban,609282.47,3994038.63
6559,UDM6263,GSO,urban-suburban,608914.47,3993848.61
6560,UDM6264,GSO,urban-suburban,608888.56,3993892.44
6561,UDM6265,GSO,urban-suburban,608920.64,3993842.58
6562,UDM6267,GSO,urban-suburban,609142.98,3994033.76
6563,UDM6268,GSO,urban-suburban,609182.5,3994031.63
6564,UDM6269,GSO,urban-suburban,609172.62,3994032.16
6565,UDM6271,GSO,urban-suburban,609152.86,3994033.23
6566,UDM6276,GSO,urban-suburban,609108.41,3993949.81
6567,UDM6277,GSO,urban-suburban,609105.83,3993903.01
6568,UDM6278,GSO,urban-suburban,609108.96,3993959.31
6569,UDM6280,GSO,urban-suburban,609109.5,3993968.82
6570,UDM6281,GSO,urban-suburban,609106.79,3993921.71
6571,UDM6285,GSO,urban-suburban,609220.54,3993992.91
6572,UDM6286,GSO,urban-suburban,609219.8,3993974.62
6573,UDM6287,GSO,urban-suburban,609220.9,3994002.06
6574,UDM6291,GSO,urban-suburban,609148.49,3993904.55
6575,UDM6294,GSO,urban-suburban,609067.2,3993735.35
6576,UDM6295,GSO,urban-suburban,609146.51,3993697.1
6577,UDM6298,GSO,urban-suburban,609165.4,3993896.03
6578,UDM6299,GSO,urban-suburban,609104.97,3993884.18
6579,UDM6300,GSO,urban-suburban,609173.86,3993891.78
6580,UDM6301,GSO,urban-suburban,609189.8,3993883.0
6581,UDM6302,GSO,urban-suburban,609181.83,3993887.39
6582,UDM6305,GSO,urban-suburban,609128.91,3993544.58
6583,UDM6306,GSO,urban-suburban,609120.13,3993548.34
6584,UDM6307,GSO,urban-suburban,609093.79,3993559.63
6585,UDM6308,GSO,urban-suburban,609137.68,3993540.81
6586,UDM6309,GSO,urban-suburban,609084.62,3993554.14
6587,UDM6310,GSO,urban-suburban,609277.96,3993523.97
6588,UDM6311,GSO,urban-suburban,609282.12,3993554.42
6589,UDM6312,GSO,urban-suburban,608733.31,3993579.61
6590,UDM6313,GSO,urban-suburban,608732.76,3993540.51
6591,UDM6316,GSO,urban-suburban,608733.87,3993618.71
6592,UDM6317,GSO,urban-suburban,608734.85,3993687.62
6593,UDM6318,GSO,urban-suburban,608734.71,3993677.72
6594,UDM6319,GSO,urban-suburban,608726.0,3993647.57
6595,UDM6320,GSO,urban-suburban,608733.73,3993608.93
6596,UDM6321,GSO,urban-suburban,609083.04,3993517.11
6597,UDM6322,GSO,urban-suburban,609083.83,3993535.62
6598,UDM6324,GSO,urban-suburban,609220.44,3993651.67
6599,UDM6325,GSO,urban-suburban,609179.64,3993679.31
6600,UDM6326,GSO,urban-suburban,609201.64,3993666.0
6601,UDM6327,GSO,urban-suburban,609226.17,3993646.72
6602,UDM6329,GSO,urban-suburban,609163.71,3993688.2
6603,UDM6330,GSO,urban-suburban,609164.02,3993529.53
6604,UDM6331,GSO,urban-suburban,609190.35,3993518.24
6605,UDM6333,GSO,urban-suburban,609225.46,3993503.19
6606,UDM6335,GSO,urban-suburban,609207.91,3993510.71
6607,UDM6343,GSO,urban-suburban,608750.74,3993462.52
6608,UDM6344,GSO,urban-suburban,608807.68,3993488.76
6609,UDM6345,GSO,urban-suburban,608732.34,3993511.19
6610,UDM6346,GSO,urban-suburban,608732.07,3993491.64
6611,UDM6348,GSO,urban-suburban,608981.54,3993646.46
6612,UDM6349,GSO,urban-suburban,608984.5,3993704.84
6613,UDM6351,GSO,urban-suburban,609086.72,3993591.6
6614,UDM6355,GSO,urban-suburban,608627.76,3993841.56
6615,UDM6357,GSO,urban-suburban,608628.51,3993881.24
6616,UDM6359,GSO,urban-suburban,608607.62,3993802.82
6617,UDM6361,GSO,urban-suburban,608628.14,3993861.4
6618,UDM6362,GSO,urban-suburban,608627.57,3993831.64
6619,UDM6363,GSO,urban-suburban,608738.02,3993910.06
6620,UDM6364,GSO,urban-suburban,608708.91,3993948.67
6621,UDM6366,GSO,urban-suburban,608649.6,3993950.18
6622,UDM6367,GSO,urban-suburban,608630.06,3993979.53
6623,UDM6370,GSO,urban-suburban,608736.11,3993776.7
6624,UDM6371,GSO,urban-suburban,608735.83,3993756.9
6625,UDM6372,GSO,urban-suburban,608736.4,3993796.49
6626,UDM6373,GSO,urban-suburban,608716.51,3993797.47
6627,UDM6374,GSO,urban-suburban,608706.56,3993797.96
6628,UDM6376,GSO,urban-suburban,608629.08,3993911.0
6629,UDM6377,GSO,urban-suburban,608669.37,3993949.67
6630,UDM6380,GSO,urban-suburban,608689.14,3993949.17
6631,UDM6381,GSO,urban-suburban,608661.5,3993650.02
6632,UDM6382,GSO,urban-suburban,608679.92,3993649.32
6633,UDM6383,GSO,urban-suburban,608737.48,3993872.21
6634,UDM6385,GSO,urban-suburban,608737.07,3993843.81
6635,UDM6386,GSO,urban-suburban,608736.8,3993824.89
6636,UDM6389,GSO,urban-suburban,608626.12,3993745.46
6637,UDM6390,GSO,urban-suburban,608605.22,3993652.53
6638,UDM6391,GSO,urban-suburban,608625.97,3993736.05
6639,UDM6392,GSO,urban-suburban,608625.82,3993726.65
6640,UDM6393,GSO,urban-suburban,608625.53,3993707.84
6641,UDM6399,GSO,urban-suburban,608625.38,3993698.44
6642,UDM6401,GSO,urban-suburban,608789.25,3993659.41
6643,UDM6402,GSO,urban-suburban,608764.7,3993651.75
6644,UDM6404,GSO,urban-suburban,608735.13,3993707.41
6645,UDM6406,GSO,urban-suburban,608735.27,3993717.31
6646,UDM6409,GSO,urban-suburban,608735.55,3993737.11
6647,UDM6411,GSO,urban-suburban,608713.79,3993492.6
6648,UDM6412,GSO,urban-suburban,608658.96,3993495.48
6649,UDM6413,GSO,urban-suburban,608695.51,3993493.56
6650,UDM6417,GSO,urban-suburban,608746.72,3993385.33
6651,UDM6418,GSO,urban-suburban,608746.21,3993375.68
6652,UDM6419,GSO,urban-suburban,608748.73,3993423.93
6653,UDM6422,GSO,urban-suburban,608636.34,3993335.9
6654,UDM6423,GSO,urban-suburban,608627.75,3993351.53
6655,UDM6426,GSO,urban-suburban,608860.32,3993429.9
6656,UDM6428,GSO,urban-suburban,608697.91,3993215.21
6657,UDM6429,GSO,urban-suburban,608720.11,3993170.49
6658,UDM6430,GSO,urban-suburban,608715.67,3993179.43
6659,UDM6433,GSO,urban-suburban,608898.25,3993484.12
6660,UDM6434,GSO,urban-suburban,608874.66,3993340.39
6661,UDM6435,GSO,urban-suburban,608851.1,3993280.8
6662,UDM6436,GSO,urban-suburban,608753.07,3993288.01
6663,UDM6437,GSO,urban-suburban,608788.28,3993271.65
6664,UDM6440,GSO,urban-suburban,608745.24,3993294.8
6665,UDM6444,GSO,urban-suburban,608962.26,3993267.13
6666,UDM6445,GSO,urban-suburban,608964.01,3993301.62
6667,UDM6447,GSO,urban-suburban,608871.67,3993179.88
6668,UDM6448,GSO,urban-suburban,608845.97,3993210.2
6669,UDM6450,GSO,urban-suburban,603652.19,3986720.54
6670,UDM6453,GSO,urban-suburban,603654.08,3986705.37
6671,UDM6456,GSO,urban-suburban,603720.52,3986650.48
6672,UDM6458,GSO,urban-suburban,603735.37,3986659.51
6673,UDM6459,GSO,urban-suburban,603766.5,3986679.46
6674,UDM6467,GSO,urban-suburban,603610.44,3987023.99
6675,UDM6468,GSO,urban-suburban,603612.7,3987007.14
6676,UDM6470,GSO,urban-suburban,603606.33,3987055.29
6677,UDM6472,GSO,urban-suburban,603018.13,3986900.23
6678,UDM6476,GSO,urban-suburban,603052.35,3986902.63
6679,UDM6479,GSO,urban-suburban,603079.08,3986943.55
6680,UDM6480,GSO,urban-suburban,603072.28,3986970.65
6681,UDM6482,GSO,urban-suburban,603083.88,3986930.85
6682,UDM6483,GSO,urban-suburban,603070.99,3986996.15
6683,UDM6486,GSO,urban-suburban,603131.8,3986859.41
6684,UDM6487,GSO,urban-suburban,603121.54,3986870.11
6685,UDM6489,GSO,urban-suburban,603094.49,3986906.01
6686,UDM6490,GSO,urban-suburban,603143.02,3986848.08
6687,UDM6492,GSO,urban-suburban,603178.28,3986813.1
6688,UDM6493,GSO,urban-suburban,603154.24,3986836.75
6689,UDM6500,GSO,urban-suburban,603203.92,3986788.48
6690,UDM6502,GSO,urban-suburban,603210.86,3986781.83
6691,UDM6505,GSO,urban-suburban,603231.67,3986761.86
6692,UDM6506,GSO,urban-suburban,603224.73,3986768.52
6693,UDM6507,GSO,urban-suburban,603143.35,3986904.47
6694,UDM6509,GSO,urban-suburban,603202.72,3986910.05
6695,UDM6511,GSO,urban-suburban,603189.33,3986910.78
6696,UDM6513,GSO,urban-suburban,603159.7,3986908.99
6697,UDM6518,GSO,urban-suburban,603238.74,3986900.88
6698,UDM6519,GSO,urban-suburban,603216.11,3986909.32
6699,UDM6520,GSO,urban-suburban,603289.7,3986856.16
6700,UDM6524,GSO,urban-suburban,603202.72,3986910.05
6701,UDM6526,GSO,urban-suburban,603258.21,3986885.12
6702,UDM6527,GSO,urban-suburban,603251.93,3986890.91
6703,UDM6528,GSO,urban-suburban,603277.07,3986867.77
6704,UDM6529,GSO,urban-suburban,603270.78,3986873.56
6705,UDM6530,GSO,urban-suburban,603283.39,3986861.97
6706,UDM6534,GSO,urban-suburban,603304.1,3986837.7
6707,UDM6535,GSO,urban-suburban,603311.15,3986815.52
6708,UDM6536,GSO,urban-suburban,603307.34,3986830.58
6709,UDM6539,GSO,urban-suburban,603312.3,3986799.63
6710,UDM6541,GSO,urban-suburban,603644.8,3999704.7
6711,UDM6542,GSO,urban-suburban,603625.61,3999699.15
6712,UDM6544,GSO,urban-suburban,603567.32,3999658.74
6713,UDM6545,GSO,urban-suburban,603536.02,3999649.61
6714,UDM6546,GSO,urban-suburban,603545.77,3999650.72
6715,UDM6553,GSO,urban-suburban,603652.79,3999469.69
6716,UDM6555,GSO,urban-suburban,603628.8,3999370.53
6717,UDM6556,GSO,urban-suburban,603628.92,3999395.11
6718,UDM6559,GSO,urban-suburban,603579.9,3999367.84
6719,UDM6560,GSO,urban-suburban,603678.42,3999701.33
6720,UDM6566,GSO,urban-suburban,603701.29,3999689.62
6721,UDM6572,GSO,urban-suburban,611346.89,3997187.67
6722,UDM6573,GSO,urban-suburban,611281.57,3997190.36
6723,UDM6575,GSO,urban-suburban,611451.01,3997002.48
6724,UDM6576,GSO,urban-suburban,611452.02,3997021.3
6725,UDM6577,GSO,urban-suburban,611002.05,3997020.81
6726,UDM6578,GSO,urban-suburban,611030.8,3997025.5
6727,UDM6580,GSO,urban-suburban,611003.89,3997060.66
6728,UDM6581,GSO,urban-suburban,610961.76,3997003.2
6729,UDM6583,GSO,urban-suburban,610922.39,3997005.34
6730,UDM6585,GSO,urban-suburban,610863.44,3997211.29
6731,UDM6587,GSO,urban-suburban,610891.72,3997209.89
6732,UDM6589,GSO,urban-suburban,611120.56,3997095.48
6733,UDM6590,GSO,urban-suburban,611091.85,3997096.74
6734,UDM6591,GSO,urban-suburban,611158.99,3997108.08
6735,UDM6592,GSO,urban-suburban,611101.42,3997096.32
6736,UDM6595,GSO,urban-suburban,611158.25,3997077.11
6737,UDM6596,GSO,urban-suburban,611072.71,3997097.57
6738,UDM6597,GSO,urban-suburban,611063.14,3997097.99
6739,UDM6600,GSO,urban-suburban,611044.0,3997098.83
6740,UDM6601,GSO,urban-suburban,611005.27,3997090.55
6741,UDM6602,GSO,urban-suburban,610823.79,3997213.27
6742,UDM6604,GSO,urban-suburban,610784.13,3997215.24
6743,UDM6606,GSO,urban-suburban,605463.17,3998131.57
6744,UDM6609,GSO,urban-suburban,605158.65,3997929.69
6745,UDM6610,GSO,urban-suburban,605171.45,3997931.52
6746,UDM6611,GSO,urban-suburban,605150.6,3997904.69
6747,UDM6613,GSO,urban-suburban,605378.53,3998178.23
6748,UDM6615,GSO,urban-suburban,605483.03,3997997.47
6749,UDM6616,GSO,urban-suburban,605468.08,3997983.08
6750,UDM6617,GSO,urban-suburban,605622.87,3998170.19
6751,UDM6622,GSO,urban-suburban,605613.5,3998186.75
6752,UDM6624,GSO,urban-suburban,612637.33,3994134.68
6753,UDM6625,GSO,urban-suburban,612649.88,3994201.14
6754,UDM6626,GSO,urban-suburban,612644.5,3994172.66
6755,UDM6627,GSO,urban-suburban,612646.29,3994182.15
6756,UDM6628,GSO,urban-suburban,612667.26,3994105.69
6757,UDM6629,GSO,urban-suburban,612653.46,3994220.13
6758,UDM6630,GSO,urban-suburban,612635.54,3994125.19
6759,UDM6631,GSO,urban-suburban,612754.48,3994105.28
6760,UDM6634,GSO,urban-suburban,613093.41,3994201.27
6761,UDM6636,GSO,urban-suburban,613115.92,3994294.53
6762,UDM6638,GSO,urban-suburban,613110.21,3994329.96
6763,UDM6639,GSO,urban-suburban,612646.87,3994287.16
6764,UDM6642,GSO,urban-suburban,613120.81,3994266.56
6765,UDM6643,GSO,urban-suburban,613115.92,3994294.53
6766,UDM6644,GSO,urban-suburban,613114.29,3994303.85
6767,UDM6645,GSO,urban-suburban,612772.39,3994105.2
6768,UDM6646,GSO,urban-suburban,612819.76,3994173.85
6769,UDM6647,GSO,urban-suburban,612816.18,3994154.83
6770,UDM6649,GSO,urban-suburban,612809.04,3994116.8
6771,UDM6650,GSO,urban-suburban,612836.19,3994307.08
6772,UDM6652,GSO,urban-suburban,612831.61,3994245.34
6773,UDM6654,GSO,urban-suburban,612829.25,3994228.61
6774,UDM6657,GSO,urban-suburban,613338.16,3994521.74
6775,UDM6660,GSO,urban-suburban,613293.39,3994478.62
6776,UDM6662,GSO,urban-suburban,613140.49,3994146.67
6777,UDM6663,GSO,urban-suburban,613134.98,3994183.08
6778,UDM6664,GSO,urban-suburban,613132.22,3994201.29
6779,UDM6665,GSO,urban-suburban,613195.35,3994103.81
6780,UDM6669,GSO,urban-suburban,613172.3,3994103.51
6781,UDM6670,GSO,urban-suburban,613159.43,3994103.07
6782,UDM6671,GSO,urban-suburban,601519.9,3986569.82
6783,UDM6672,GSO,urban-suburban,601591.5,3986585.63
6784,UDM6673,GSO,urban-suburban,601683.11,3986601.44
6785,UDM6674,GSO,urban-suburban,601639.52,3986626.45
6786,UDM6676,GSO,urban-suburban,601730.04,3986596.11
6787,UDM6678,GSO,urban-suburban,599917.41,3997249.29
6788,UDM6679,GSO,urban-suburban,599883.02,3997255.11
6789,UDM6682,GSO,urban-suburban,599833.74,3997001.49
6790,UDM6684,GSO,urban-suburban,599816.28,3996969.23
6791,UDM6688,GSO,urban-suburban,599967.66,3996837.84
6792,UDM6691,GSO,urban-suburban,599707.65,3997153.57
6793,UDM6692,GSO,urban-suburban,599717.17,3997206.95
6794,UDM6694,GSO,urban-suburban,599850.06,3997054.54
6795,UDM6695,GSO,urban-suburban,599813.32,3997103.05
6796,UDM6696,GSO,urban-suburban,599766.03,3997094.13
6797,UDM6698,GSO,urban-suburban,599957.63,3996917.82
6798,UDM6700,GSO,urban-suburban,600127.8,3997223.66
6799,UDM6701,GSO,urban-suburban,600156.21,3997207.31
6800,UDM6703,GSO,urban-suburban,600160.64,3997326.73
6801,UDM6704,GSO,urban-suburban,600134.24,3997294.14
6802,UDM6705,GSO,urban-suburban,600091.33,3997201.24
6803,UDM6706,GSO,urban-suburban,600084.49,3997169.44
6804,UDM6711,GSO,urban-suburban,600401.03,3997192.48
6805,UDM6712,GSO,urban-suburban,600376.41,3997205.17
6806,UDM6713,GSO,urban-suburban,600409.23,3997188.24
6807,UDM6715,GSO,urban-suburban,600384.62,3997200.94
6808,UDM6716,GSO,urban-suburban,600140.11,3997217.44
6809,UDM6718,GSO,urban-suburban,600194.18,3997177.59
6810,UDM6719,GSO,urban-suburban,600122.95,3997278.04
6811,UDM6720,GSO,urban-suburban,600085.29,3997241.78
6812,UDM6724,GSO,urban-suburban,611782.65,3995158.83
6813,UDM6725,GSO,urban-suburban,611770.1,3995125.7
6814,UDM6726,GSO,urban-suburban,611762.1,3995108.58
6815,UDM6728,GSO,urban-suburban,611785.34,3995117.46
6816,UDM6731,GSO,urban-suburban,611795.19,3995191.96
6817,UDM6732,GSO,urban-suburban,611788.92,3995175.4
6818,UDM6734,GSO,urban-suburban,611858.49,3995220.41
6819,UDM6737,GSO,urban-suburban,611838.85,3995221.18
6820,UDM6739,GSO,urban-suburban,611896.63,3995180.72
6821,UDM6742,GSO,urban-suburban,599577.39,3997901.16
6822,UDM6743,GSO,urban-suburban,599537.49,3997934.99
6823,UDM6747,GSO,urban-suburban,599534.77,3997817.53
6824,UDM6750,GSO,urban-suburban,611895.5,3995142.57
6825,UDM6751,GSO,urban-suburban,611914.49,3995218.44
6826,UDM6757,GSO,urban-suburban,611684.49,3995597.44
6827,UDM6758,GSO,urban-suburban,611755.59,3995575.87
6828,UDM6759,GSO,urban-suburban,611737.82,3995581.26
6829,UDM6760,GSO,urban-suburban,611580.03,3995627.06
6830,UDM6761,GSO,urban-suburban,611539.32,3995637.45
6831,UDM6763,GSO,urban-suburban,611587.43,3995650.62
6832,UDM6764,GSO,urban-suburban,611555.35,3995634.52
6833,UDM6766,GSO,urban-suburban,611597.44,3995622.13
6834,UDM6767,GSO,urban-suburban,611667.08,3995602.38
6835,UDM6768,GSO,urban-suburban,611632.26,3995612.25
6836,UDM6771,GSO,urban-suburban,611846.52,3995776.36
6837,UDM6772,GSO,urban-suburban,611828.05,3995772.92
6838,UDM6773,GSO,urban-suburban,611567.54,3995219.08
6839,UDM6774,GSO,urban-suburban,611530.72,3995222.16
6840,UDM6775,GSO,urban-suburban,611585.95,3995217.54
6841,UDM6777,GSO,urban-suburban,611608.34,3995361.16
6842,UDM6779,GSO,urban-suburban,611617.77,3995323.31
6843,UDM6780,GSO,urban-suburban,611608.4,3995351.76
6844,UDM6782,GSO,urban-suburban,611339.01,3990070.5
6845,UDM6783,GSO,urban-suburban,611430.96,3990093.07
6846,UDM6785,GSO,urban-suburban,611036.76,3990012.68
6847,UDM6788,GSO,urban-suburban,611748.7,3990057.51
6848,UDM6790,GSO,urban-suburban,611733.55,3990051.38
6849,UDM6791,GSO,urban-suburban,611651.85,3989912.41
6850,UDM6792,GSO,urban-suburban,611666.57,3989914.47
6851,UDM6793,GSO,urban-suburban,611690.3,3989921.04
6852,UDM6795,GSO,urban-suburban,611674.08,3989916.6
6853,UDM6796,GSO,urban-suburban,611629.28,3989915.95
6854,UDM6798,GSO,urban-suburban,611659.62,3990037.82
6855,UDM6799,GSO,urban-suburban,611596.37,3990031.25
6856,UDM6800,GSO,urban-suburban,611623.57,3990033.67
6857,UDM6803,GSO,urban-suburban,611614.5,3990032.86
6858,UDM6804,GSO,urban-suburban,611641.63,3990035.6
6859,UDM6805,GSO,urban-suburban,611837.17,3990009.33
6860,UDM6807,GSO,urban-suburban,611818.47,3990050.61
6861,UDM6808,GSO,urban-suburban,611948.74,3990036.96
6862,UDM6811,GSO,urban-suburban,602268.99,3995060.91
6863,UDM6812,GSO,urban-suburban,602288.7,3995089.76
6864,UDM6813,GSO,urban-suburban,602383.96,3994973.73
6865,UDM6814,GSO,urban-suburban,602394.86,3994996.82
6866,UDM6818,GSO,urban-suburban,602425.2,3995042.92
6867,UDM6819,GSO,urban-suburban,602484.66,3994918.75
6868,UDM6820,GSO,urban-suburban,602531.44,3994914.22
6869,UDM6823,GSO,urban-suburban,602259.13,3995046.49
6870,UDM6825,GSO,urban-suburban,602317.21,3994938.0
6871,UDM6826,GSO,urban-suburban,602275.61,3994969.24
6872,UDM6831,GSO,urban-suburban,602458.94,3995091.13
6873,UDM6832,GSO,urban-suburban,602481.43,3995123.27
6874,UDM6833,GSO,urban-suburban,602329.43,3995148.31
6875,UDM6835,GSO,urban-suburban,602592.18,3995226.63
6876,UDM6836,GSO,urban-suburban,602609.72,3995233.7
6877,UDM6837,GSO,urban-suburban,602644.79,3995247.84
6878,UDM6839,GSO,urban-suburban,602467.67,3995314.45
6879,UDM6840,GSO,urban-suburban,602503.9,3995337.23
6880,UDM6843,GSO,urban-suburban,602012.41,3994916.82
6881,UDM6845,GSO,urban-suburban,602064.68,3994959.24
6882,UDM6846,GSO,urban-suburban,602019.33,3994956.71
6883,UDM6848,GSO,urban-suburban,602644.2,3995352.84
6884,UDM6850,GSO,urban-suburban,602549.49,3995357.65
6885,UDM6851,GSO,urban-suburban,602532.54,3995350.84
6886,UDM6852,GSO,urban-suburban,602492.21,3995330.44
6887,UDM6854,GSO,urban-suburban,602359.98,3995192.22
6888,UDM6856,GSO,urban-suburban,602624.89,3995085.91
6889,UDM6857,GSO,urban-suburban,602602.47,3995054.53
6890,UDM6859,GSO,urban-suburban,602636.1,3995101.6
6891,UDM6862,GSO,urban-suburban,602339.61,3995162.94
6892,UDM6864,GSO,urban-suburban,602644.62,3995111.9
6893,UDM6866,GSO,urban-suburban,602262.05,3995109.79
6894,UDM6867,GSO,urban-suburban,602218.14,3995141.34
6895,UDM6869,GSO,urban-suburban,602609.72,3995233.7
6896,UDM6870,GSO,urban-suburban,602223.28,3994993.65
6897,UDM6873,GSO,urban-suburban,602503.93,3995155.41
6898,UDM6874,GSO,urban-suburban,602172.62,3994913.79
6899,UDM6876,GSO,urban-suburban,602194.65,3994940.01
6900,UDM6878,GSO,urban-suburban,602178.68,3994857.23
6901,UDM6879,GSO,urban-suburban,602248.73,3995119.8
6902,UDM6880,GSO,urban-suburban,602268.99,3995060.91
6903,UDM6882,GSO,urban-suburban,602107.97,3994921.91
6904,UDM6883,GSO,urban-suburban,602147.47,3994885.99
6905,UDM6888,GSO,urban-suburban,602111.06,3995216.71
6906,UDM6892,GSO,urban-suburban,602256.12,3995458.7
6907,UDM6894,GSO,urban-suburban,602012.4,3995180.56
6908,UDM6895,GSO,urban-suburban,601992.04,3995158.08
6909,UDM6897,GSO,urban-suburban,602187.54,3995162.87
6910,UDM6898,GSO,urban-suburban,602355.07,3995511.88
6911,UDM6899,GSO,urban-suburban,602405.96,3995533.45
6912,UDM6900,GSO,urban-suburban,602388.99,3995526.26
6913,UDM6902,GSO,urban-suburban,602141.65,3995195.18
6914,UDM6903,GSO,urban-suburban,602172.25,3995173.64
6915,UDM6905,GSO,urban-suburban,602144.2,3995374.19
6916,UDM6906,GSO,urban-suburban,602125.22,3995357.66
6917,UDM6908,GSO,urban-suburban,601740.31,3989649.61
6918,UDM6910,GSO,urban-suburban,601709.19,3989679.57
6919,UDM6911,GSO,urban-suburban,601740.31,3989649.61
6920,UDM6913,GSO,urban-suburban,601709.19,3989679.57
6921,UDM6916,GSO,urban-suburban,601716.55,3989669.54
6922,UDM6923,GSO,urban-suburban,601716.55,3989669.54
6923,UDM6926,GSO,urban-suburban,601709.46,3989711.64
6924,UDM6935,GSO,urban-suburban,601766.73,3989773.9
6925,UDM6939,GSO,urban-suburban,602742.83,3989419.12
6926,UDM6942,GSO,urban-suburban,602752.56,3989436.45
6927,UDM6943,GSO,urban-suburban,602713.66,3989367.12
